refid,type,tokenid,numviews,hasliked,datecreated
da5e56e6a41230ed87f39b7c65ede7a8373de403,ethAddress,1093,0,t,2018-12-04 18:50:37.773712+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,998,0,t,2018-12-04 19:06:37.234326+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,980,0,t,2018-12-04 19:06:39.297115+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,938,0,t,2018-12-04 19:06:41.433391+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,920,0,t,2018-12-04 19:06:43.365865+01
71af6c4aa56a9f7a8a49e919ab974f4e,fingerprint,980,0,f,2018-12-04 19:07:14.624208+01
71af6c4aa56a9f7a8a49e919ab974f4e,fingerprint,999,0,f,2018-12-04 19:07:31.755624+01
71af6c4aa56a9f7a8a49e919ab974f4e,fingerprint,998,0,f,2018-12-04 19:07:37.687396+01
ba6517d725a8665eb41b689a6c52c269,fingerprint,519,0,f,2018-12-04 19:08:21.079429+01
68d27b604b05b444c3b17e1375976266,fingerprint,1131,0,f,2018-12-04 19:12:44.824092+01
bfb6f45be1db5256ef3ac05babf5420c,fingerprint,663,1,f,2018-12-04 19:13:56.651734+01
4ea69bfcb1e0e3f158943144c0fe2697,fingerprint,663,1,f,2018-12-04 19:14:20.209347+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,756,0,f,2018-12-04 19:15:55.039022+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,776,0,f,2018-12-04 19:16:29.712347+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,ethAddress,1012,0,t,2018-12-04 19:18:16.284228+01
6284d26aeb7a8190062df99bd47e1bc2,fingerprint,1122,0,f,2018-12-04 19:19:11.95514+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1117,1,f,2018-12-04 19:23:29.870649+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1131,0,f,2018-12-04 19:21:21.109417+01
a5e5dff075a62311e62a759adbf3700a,fingerprint,155,0,f,2018-12-04 19:43:19.734051+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1120,1,f,2018-12-04 19:23:23.568078+01
d0c877b474cd51959931a7f70d7a6c60f50cdae7,ethAddress,1132,0,f,2018-12-04 19:22:41.803641+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1111,1,f,2018-12-04 19:37:47.452468+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1059,1,f,2018-12-04 19:47:48.919264+01
a5e5dff075a62311e62a759adbf3700a,fingerprint,64,0,f,2018-12-04 19:43:38.531135+01
333a61a9204c7d26cbe2a5ce45ed5b71,fingerprint,977,1,f,2018-12-04 19:37:48.779214+01
7cb0c7ee6b135ef5d2de868dde94da0f,fingerprint,519,1,f,2018-12-04 19:25:43.147335+01
5b0d92e138422428d8e5afab8ee8f99ba9a4e613,ethAddress,1096,0,t,2018-12-04 19:43:47.848717+01
7cb0c7ee6b135ef5d2de868dde94da0f,fingerprint,590,1,f,2018-12-04 19:26:16.871017+01
6284d26aeb7a8190062df99bd47e1bc2,fingerprint,1131,1,f,2018-12-04 19:17:32.285677+01
7cb0c7ee6b135ef5d2de868dde94da0f,fingerprint,26,0,f,2018-12-04 19:26:52.042663+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1084,0,f,2018-12-04 19:44:23.809547+01
cc19c87aa333ed472f6db4c7c9822545,fingerprint,1025,0,f,2018-12-04 19:44:27.457483+01
7cb0c7ee6b135ef5d2de868dde94da0f,fingerprint,47,0,f,2018-12-04 19:27:06.738077+01
ebc1f2e28e10ff97f80be2ec60993089,fingerprint,1025,0,f,2018-12-04 19:30:21.766153+01
3c9245f905aef6dbe0df260fd1a80efa,fingerprint,1131,0,f,2018-12-04 19:34:00.557874+01
93457e8c1adb5bacd319ba605adde794,fingerprint,135,0,f,2018-12-04 19:34:10.349922+01
07ebee4301e8287f3140e60ebb3786bc,fingerprint,1012,0,f,2018-12-04 19:44:31.265514+01
3c9245f905aef6dbe0df260fd1a80efa,fingerprint,1126,1,f,2018-12-04 19:34:26.959264+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1063,0,f,2018-12-04 19:44:56.760765+01
5b0d92e138422428d8e5afab8ee8f99ba9a4e613,ethAddress,1063,0,t,2018-12-04 19:44:59.221733+01
0f48669b1681d41357eac232f516b77d0c10f0f1,ethAddress,1126,0,f,2018-12-04 19:34:29.564481+01
93457e8c1adb5bacd319ba605adde794,fingerprint,1128,0,f,2018-12-04 19:36:39.549404+01
93457e8c1adb5bacd319ba605adde794,fingerprint,1129,0,f,2018-12-04 19:36:54.173296+01
93457e8c1adb5bacd319ba605adde794,fingerprint,1099,0,f,2018-12-04 19:37:22.651156+01
333a61a9204c7d26cbe2a5ce45ed5b71,fingerprint,135,0,f,2018-12-04 19:37:32.216742+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ethAddress,1111,0,t,2018-12-04 19:37:57.552906+01
333a61a9204c7d26cbe2a5ce45ed5b71,fingerprint,65,0,f,2018-12-04 19:38:33.729863+01
6284d26aeb7a8190062df99bd47e1bc2,fingerprint,1094,1,f,2018-12-04 19:18:48.854792+01
93457e8c1adb5bacd319ba605adde794,fingerprint,918,0,f,2018-12-04 19:40:15.763751+01
055a5ee24c49d60ab5bd16e111d79f2f,fingerprint,595,0,f,2018-12-04 19:42:26.223269+01
fe829657e535c3a0bf8ba613916d0110,fingerprint,1131,0,f,2018-12-04 19:48:01.777476+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1029,1,f,2018-12-04 19:47:56.844089+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1085,1,f,2018-12-04 19:47:32.331468+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1119,1,f,2018-12-04 19:18:29.797389+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1038,1,f,2018-12-04 19:48:09.377311+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1039,1,f,2018-12-04 19:48:03.838881+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1101,1,f,2018-12-04 18:56:24.547441+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1128,1,f,2018-12-04 19:46:52.119736+01
e59af67c91937da0de145e3685afb3b8,fingerprint,724,1,f,2018-12-04 19:33:51.955919+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,929,1,f,2018-12-04 19:18:34.878572+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,980,1,f,2018-12-04 19:06:21.186375+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1012,1,f,2018-12-04 19:18:12.833946+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,941,1,f,2018-12-04 19:27:41.325388+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,799,1,f,2018-12-04 19:26:41.962157+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1069,1,f,2018-12-04 19:47:39.804473+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1098,1,f,2018-12-04 19:23:32.729823+01
e1e3373f0285d607fe67254c8856677f,fingerprint,1053,1,f,2018-12-04 19:26:17.419731+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,938,1,f,2018-12-04 19:06:26.047652+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,998,1,f,2018-12-04 19:06:16.348291+01
a5e5dff075a62311e62a759adbf3700a,fingerprint,1068,1,f,2018-12-04 19:43:06.132237+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,740,1,f,2018-12-04 19:15:28.155168+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1132,1,f,2018-12-04 19:22:37.867015+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1121,1,f,2018-12-04 19:12:34.925643+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1097,1,f,2018-12-04 19:47:26.802097+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1063,1,f,2018-12-04 19:17:57.183747+01
a5e5dff075a62311e62a759adbf3700a,fingerprint,729,1,f,2018-12-04 19:43:11.436152+01
a5e5dff075a62311e62a759adbf3700a,fingerprint,710,1,f,2018-12-04 19:43:15.609681+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,501,1,f,2018-12-04 19:21:33.40494+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,851,1,f,2018-12-04 19:26:52.566892+01
fe829657e535c3a0bf8ba613916d0110,fingerprint,1132,1,f,2018-12-04 19:48:24.72482+01
fe829657e535c3a0bf8ba613916d0110,fingerprint,1128,0,f,2018-12-04 19:49:42.928201+01
fe829657e535c3a0bf8ba613916d0110,fingerprint,1012,0,f,2018-12-04 19:49:55.486334+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1100,0,f,2018-12-04 19:50:08.565803+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1094,0,t,2018-12-04 19:50:29.386767+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1076,0,f,2018-12-04 19:50:34.138023+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1009,0,t,2018-12-04 19:50:57.946025+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1029,0,t,2018-12-04 19:51:07.698923+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1038,0,t,2018-12-04 19:51:12.981861+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1039,0,t,2018-12-04 19:51:18.021835+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ethAddress,117,0,t,2018-12-04 19:51:18.103179+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ethAddress,847,0,t,2018-12-04 19:51:21.583357+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1046,0,t,2018-12-04 19:51:22.839883+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ethAddress,129,0,t,2018-12-04 19:51:24.884945+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,128,0,f,2018-12-04 19:51:26.641532+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1059,0,t,2018-12-04 19:51:27.318459+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ethAddress,128,0,t,2018-12-04 19:51:27.876262+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1069,0,t,2018-12-04 19:51:31.641958+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1085,0,t,2018-12-04 19:51:36.489891+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1097,0,t,2018-12-04 19:51:41.267408+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1106,0,t,2018-12-04 19:51:46.144708+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1128,0,t,2018-12-04 19:51:52.096481+01
bfb6f45be1db5256ef3ac05babf5420c,fingerprint,1132,0,f,2018-12-04 19:52:07.71181+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,867,1,f,2018-12-04 20:08:17.538482+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1122,0,f,2018-12-04 19:52:58.138984+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,ethAddress,1116,0,t,2018-12-04 19:53:00.475242+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,1122,0,t,2018-12-04 19:53:01.79006+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,ethAddress,1053,0,t,2018-12-04 19:53:10.88868+01
4ea69bfcb1e0e3f158943144c0fe2697,fingerprint,1053,1,f,2018-12-04 18:43:05.238688+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,ethAddress,1117,0,t,2018-12-04 19:53:16.612229+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,827,0,f,2018-12-04 19:53:42.183211+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,827,0,t,2018-12-04 19:53:43.826356+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,826,0,f,2018-12-04 19:53:48.361128+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,826,0,t,2018-12-04 19:53:50.144658+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,825,0,f,2018-12-04 19:53:53.093303+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,825,0,t,2018-12-04 19:53:54.453435+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,824,0,f,2018-12-04 19:53:57.024503+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,824,0,t,2018-12-04 19:53:58.262154+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,823,0,f,2018-12-04 19:54:01.501752+01
e13d4abee4b304b67c52a56871141cad1b833aa7,ethAddress,823,0,t,2018-12-04 19:54:02.835026+01
377e32069d6c3efc29f2cb6b450bfbee,fingerprint,1025,0,f,2018-12-04 19:54:28.129606+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,1132,0,f,2018-12-04 19:56:21.743413+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1094,1,f,2018-12-04 19:50:24.339694+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,1040,0,f,2018-12-04 19:58:09.521819+01
4901971f53bd53a21b44335afb5a2b77,fingerprint,1025,0,f,2018-12-04 19:59:56.550806+01
a891de63a8233b5fd77991a7ca8d207c,fingerprint,1131,1,f,2018-12-04 20:03:13.093817+01
a891de63a8233b5fd77991a7ca8d207c,fingerprint,1094,1,f,2018-12-04 20:03:33.806851+01
a891de63a8233b5fd77991a7ca8d207c,fingerprint,1132,0,f,2018-12-04 20:04:49.404612+01
a891de63a8233b5fd77991a7ca8d207c,fingerprint,1108,0,f,2018-12-04 20:07:13.253142+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1009,1,f,2018-12-04 19:50:54.029425+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,1132,0,t,2018-12-04 20:08:17.666116+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,1116,1,f,2018-12-04 19:57:13.522363+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,1012,0,t,2018-12-04 20:08:28.215915+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,1131,0,t,2018-12-04 20:08:35.445408+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1002,1,f,2018-12-04 20:03:03.303566+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,1123,0,f,2018-12-04 20:09:10.384633+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,1123,0,t,2018-12-04 20:09:11.619656+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,1116,0,f,2018-12-04 20:09:21.226942+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,1116,0,t,2018-12-04 20:09:22.426293+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,583,1,f,2018-12-04 19:52:07.760721+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1131,1,f,2018-12-04 19:49:40.086037+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,897,1,f,2018-12-04 20:08:47.454127+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,1131,1,f,2018-12-04 20:08:34.095884+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1129,1,f,2018-12-04 19:49:48.8004+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,952,1,f,2018-12-04 19:58:21.044298+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,640,1,f,2018-12-04 20:05:01.630285+01
4ea69bfcb1e0e3f158943144c0fe2697,fingerprint,1132,1,f,2018-12-04 20:05:03.405069+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1046,1,f,2018-12-04 19:51:21.485937+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,1012,1,f,2018-12-04 20:08:26.137165+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,1130,1,f,2018-12-04 19:56:38.866748+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,1070,1,f,2018-12-04 19:57:59.568626+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,847,1,f,2018-12-04 19:51:20.343938+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,129,1,f,2018-12-04 19:51:23.849923+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,117,1,f,2018-12-04 19:51:16.966855+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1106,1,f,2018-12-04 19:47:17.552881+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,721,1,f,2018-12-04 19:50:17.086675+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1001,1,f,2018-12-04 20:02:19.886326+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,1119,0,f,2018-12-04 20:10:13.120835+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,1119,0,t,2018-12-04 20:10:14.256181+01
b78473f41768268759078f0eb7a56387,fingerprint,943,1,f,2018-12-04 20:42:05.175796+01
f1bf514d6f1e4868b59d173d205df699,fingerprint,1132,0,f,2018-12-04 20:15:12.691715+01
9b5ea8f22bd1a60b48c2a0aeab7b18ef,fingerprint,1131,0,f,2018-12-04 20:15:24.443814+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,1132,1,f,2018-12-04 20:06:24.975441+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,1122,0,f,2018-12-04 20:19:13.838419+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,1122,0,t,2018-12-04 20:19:15.314797+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,1130,0,t,2018-12-04 20:19:22.239779+01
0d639ef29d0f6f6a28875273fbcdebae,fingerprint,1031,0,f,2018-12-04 20:20:22.391542+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,1099,0,f,2018-12-04 20:21:01.788778+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,1099,0,t,2018-12-04 20:21:02.940324+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,505,0,f,2018-12-04 20:21:43.131132+01
77350e1152efd5f2d807a6124015c629a907155e,ethAddress,1116,0,t,2018-12-04 20:22:07.487791+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,965,0,f,2018-12-04 20:24:37.072502+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,965,0,t,2018-12-04 20:24:38.589775+01
8fe86d4f1bd09b2ac947c3d0d4aa45c5,fingerprint,1040,0,f,2018-12-04 20:29:11.190055+01
77350e1152efd5f2d807a6124015c629a907155e,ethAddress,1130,0,t,2018-12-04 20:23:26.841595+01
8fe86d4f1bd09b2ac947c3d0d4aa45c5,fingerprint,1116,1,f,2018-12-04 20:22:01.123481+01
b78473f41768268759078f0eb7a56387,fingerprint,1123,0,f,2018-12-04 20:39:11.896036+01
ab3627317c43d394eb171170f818153b976d28a3,ethAddress,1123,0,t,2018-12-04 20:39:13.653081+01
b78473f41768268759078f0eb7a56387,fingerprint,1100,0,f,2018-12-04 20:39:25.163926+01
ab3627317c43d394eb171170f818153b976d28a3,ethAddress,1100,0,t,2018-12-04 20:39:26.820493+01
b78473f41768268759078f0eb7a56387,fingerprint,1094,0,f,2018-12-04 20:39:37.534805+01
ab3627317c43d394eb171170f818153b976d28a3,ethAddress,1094,0,t,2018-12-04 20:39:39.40103+01
8fe86d4f1bd09b2ac947c3d0d4aa45c5,fingerprint,866,1,f,2018-12-04 20:29:22.413333+01
b78473f41768268759078f0eb7a56387,fingerprint,1031,0,f,2018-12-04 20:40:10.660445+01
ab3627317c43d394eb171170f818153b976d28a3,ethAddress,1031,0,t,2018-12-04 20:40:12.430176+01
8fe86d4f1bd09b2ac947c3d0d4aa45c5,fingerprint,682,0,f,2018-12-04 20:40:34.748904+01
8fe86d4f1bd09b2ac947c3d0d4aa45c5,fingerprint,66,0,f,2018-12-04 20:41:32.682838+01
ab3627317c43d394eb171170f818153b976d28a3,ethAddress,943,0,t,2018-12-04 20:42:07.277168+01
b78473f41768268759078f0eb7a56387,fingerprint,925,0,f,2018-12-04 20:42:38.802613+01
ab3627317c43d394eb171170f818153b976d28a3,ethAddress,925,0,t,2018-12-04 20:42:40.466752+01
b78473f41768268759078f0eb7a56387,fingerprint,924,0,f,2018-12-04 20:43:10.694755+01
ab3627317c43d394eb171170f818153b976d28a3,ethAddress,924,0,t,2018-12-04 20:43:12.153018+01
b78473f41768268759078f0eb7a56387,fingerprint,863,0,f,2018-12-04 20:43:46.852933+01
ab3627317c43d394eb171170f818153b976d28a3,ethAddress,863,0,t,2018-12-04 20:43:49.383287+01
335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,ethAddress,988,0,t,2018-12-04 20:44:03.608807+01
7aca95b9f7f7a67410e8fd34005e9956,fingerprint,1025,0,f,2018-12-04 20:54:53.313477+01
abf80eeb92fedd487c5c3b17fffa5c06,fingerprint,1131,0,f,2018-12-04 20:55:14.213344+01
abf80eeb92fedd487c5c3b17fffa5c06,fingerprint,1087,0,f,2018-12-04 20:55:43.25805+01
92fab452e2f14c7730f79031906e06326c916946,ethAddress,1131,0,f,2018-12-04 21:10:31.389865+01
abf80eeb92fedd487c5c3b17fffa5c06,fingerprint,1081,1,f,2018-12-04 20:55:57.435776+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,913,0,f,2018-12-04 20:58:21.578733+01
69f9234284517f77b7878d59843efc6f,fingerprint,1025,0,f,2018-12-04 20:59:51.71605+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1052,0,f,2018-12-04 21:00:46.353503+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ethAddress,1052,0,t,2018-12-04 21:00:48.324325+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,1133,0,f,2018-12-04 21:00:53.80357+01
89850938a4e9caefc7cd25a98042f719,fingerprint,1133,0,f,2018-12-04 21:03:37.479558+01
89850938a4e9caefc7cd25a98042f719,fingerprint,1107,1,f,2018-12-04 21:04:02.13909+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,988,1,f,2018-12-04 21:10:09.27244+01
ca25c644a99e97c2e405c9688390b4ca,fingerprint,1132,1,f,2018-12-04 21:07:10.724127+01
337101def3eeb6f06e071efe02216274507937bb,ethAddress,988,0,t,2018-12-04 21:10:10.532679+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1012,0,f,2018-12-04 21:14:06.145632+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1012,0,t,2018-12-04 21:14:08.151195+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1061,0,f,2018-12-04 21:14:39.39996+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1061,0,t,2018-12-04 21:14:41.292279+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,955,0,t,2018-12-04 21:14:56.713233+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1041,0,t,2018-12-04 21:15:05.660127+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,966,0,f,2018-12-04 21:15:13.869097+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,966,0,t,2018-12-04 21:15:15.55112+01
8fe86d4f1bd09b2ac947c3d0d4aa45c5,fingerprint,1021,1,f,2018-12-04 20:29:15.421208+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1041,1,f,2018-12-04 21:15:04.399136+01
4ea69bfcb1e0e3f158943144c0fe2697,fingerprint,988,1,f,2018-12-04 20:43:53.441455+01
8fe86d4f1bd09b2ac947c3d0d4aa45c5,fingerprint,1070,1,f,2018-12-04 20:29:07.260758+01
de1b66ebbf18d5a76ed2470aff107425,fingerprint,1131,1,f,2018-12-04 20:37:52.652106+01
1d067a1b5f5182674889c9692468568c,fingerprint,1131,1,f,2018-12-04 21:10:23.341935+01
09f44bfb7a594640b36e38de9f5ccd87,fingerprint,1131,1,f,2018-12-04 20:14:30.529123+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,988,1,f,2018-12-04 20:41:46.691093+01
abf80eeb92fedd487c5c3b17fffa5c06,fingerprint,1086,1,f,2018-12-04 20:56:13.501309+01
42d8dcba375c9d21c3e30eb3ee5bc9e0,fingerprint,1130,1,f,2018-12-04 20:19:20.191277+01
8fe86d4f1bd09b2ac947c3d0d4aa45c5,fingerprint,1130,1,f,2018-12-04 20:23:25.244239+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,558,1,f,2018-12-04 20:51:33.600053+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1035,1,f,2018-12-04 20:50:33.836533+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,955,1,f,2018-12-04 21:14:54.716624+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1133,1,f,2018-12-04 20:53:38.608029+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,140,1,f,2018-12-04 20:41:34.147038+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,983,0,f,2018-12-04 21:15:21.557828+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,983,0,t,2018-12-04 21:15:24.049119+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1072,0,f,2018-12-04 21:15:28.243879+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1072,0,t,2018-12-04 21:15:29.964436+01
76eb3a3f9ddc5bf6f382e84e744e9ac1,fingerprint,1128,0,f,2018-12-04 21:15:32.416757+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,680,0,f,2018-12-04 21:15:53.855407+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1033,0,f,2018-12-04 21:16:03.970052+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,988,0,t,2018-12-04 21:16:23.816018+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ethAddress,799,0,t,2018-12-04 21:19:48.236557+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,649,0,f,2018-12-04 21:19:53.152494+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ethAddress,649,0,t,2018-12-04 21:19:54.510197+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,973,0,f,2018-12-04 21:21:23.623677+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,973,0,t,2018-12-04 21:21:25.321281+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,788,0,f,2018-12-04 21:21:31.73947+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,788,0,t,2018-12-04 21:21:33.088515+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,156,0,f,2018-12-04 21:22:40.51975+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,156,0,t,2018-12-04 21:22:42.593982+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1011,0,f,2018-12-04 21:22:56.205681+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1011,0,t,2018-12-04 21:22:59.409996+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1044,0,f,2018-12-04 21:23:07.096044+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1044,0,t,2018-12-04 21:23:10.797573+01
99ad2e64769656d251e1b3de273ad3fb,fingerprint,505,0,f,2018-12-04 21:24:09.36428+01
b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,ethAddress,505,0,t,2018-12-04 21:24:10.40147+01
